lid,rid
43124,416117
171257,1025593
249012,311850
1001436,1218381
828689,1051717
44094,647052
544511,576965
1120696,1181931
151162,376346
310369,550863
170867,1210243
146462,456207
484022,1164265
156815,959150
46265,834061
1051561,1132521
448786,1007669
741056,1127720
406352,971022
376451,1192144
755339,1182398
735280,1066020
505762,953811
764877,948624
71896,711258
403242,806028
603530,659350
698133,802690
282810,731919
621229,696495
38665,504869
376346,873364
200198,605098
572054,1186358
67939,527144
843286,1159680
460514,863805
376435,839821
25591,71901
843286,1001047
71672,377480
286716,341327
141485,317339
502824,1181973
483872,617442
460666,1147476
282607,674785
830443,872072
252678,750502
710248,1131572
672950,794518
982313,1019447
278021,988841
274499,610209
186384,1098796
549305,1182436
45876,1124308
306468,891143
233766,270417
428253,539005
83597,844310
20928,378920
343864,1012759
7610,1109390
271495,958292
220952,653168
787330,1176511
89654,1182921
908588,1150416
382620,610265
909219,1103681
5217,960252
379561,1049374
690611,738537
412887,601682
1141234,1198989
451817,1134142
405932,510297
69886,552728
365440,657978
290699,414684
295127,318085
200198,218329
10009,755790
412152,636524
84479,612119
3957,1034469
461883,661637
207000,275298
312527,427378
212147,1172190
287625,818587
1069348,1153515
120986,1009562
215223,1218567
104369,703936
215110,271057
95661,208759
218329,608748
605951,698133
412013,1002784
161055,339274
387739,697210
74573,461038
283021,629377
175347,286144
803574,1012560
117172,483385
44094,406352
27744,506416
331031,640306
5338,99258
650974,1008854
298479,425160
407883,670662
543560,791724
585490,634742
470754,1056400
468081,722036
238410,880242
338478,931675
197643,734962
659907,1145913
5338,451182
840865,1127720
228806,787055
269819,282210
223414,457879
183836,608748
339274,1160737
940570,1098534
51816,950651
249733,523157
299709,710706
252678,569051
103809,750806
207000,277660
59124,536239
390774,903612
871759,976632
261159,945186
178833,1182226
333992,350919
548585,1151600
850278,1043027
386826,926919
576965,959150
276761,1001044
716790,1132026
104936,155757
382960,907972
285952,700208
544511,895251
96540,308222
631587,936427
77609,415101
475157,871202
311992,640242
134825,356566
506749,738007
644224,675994
696243,1034152
246994,595720
936661,1120964
572601,1113804
465750,828702
782360,970734
297923,783537
301409,1041786
500970,909301
366473,777209
195804,370167
201659,368589
880242,1139253
790089,1103742
278349,1082726
66655,251218
765701,857638
63351,683141
287625,890831
141304,758575
689059,1146586
325097,632760
783266,962676
65229,327641
590977,776154
763892,1173092
765701,871759
759236,1038053
67839,317033
314546,1124767
670340,1156192
315503,1024080
663992,727416
835596,861608
76617,568114
411639,669656
711334,881014
543560,605951
44094,1165529
238534,896737
459475,1073700
332632,961287
178833,528341
53937,156408
275961,958791
6439,759190
857638,1139253
34106,147000
471219,910741
326958,888725
326058,1037652
852868,1202345
149611,1163361
420603,717355
456686,1214844
694554,992582
647052,723261
269359,1023494
77609,451182
339620,756430
277482,1120027
160757,310517
325121,673265
175347,339274
380367,1169059
27585,516691
26932,1214952
195804,506437
99258,652372
565684,628213
154825,412013
168372,881014
418789,800462
498542,533911
957656,1127536
603130,607498
377152,430493
556249,713251
656186,726294
140953,890831
16016,752031
223817,674785
528341,554472
846642,1127711
1011077,1132120
73151,504696
191054,519765
108803,280892
544767,683403
207000,1127711
425160,1127720
342699,1207215
227027,638316
85291,769125
471853,585429
35493,430412
432521,527706
29750,810947
241297,875901
110054,725948
486669,869348
682070,730301
693835,931501
270088,1218075
252374,909958
311850,519222
560678,947644
4736,236562
418025,698133
596073,777397
439539,1160737
369477,1150187
632678,1218567
591040,1095460
103356,1195700
138220,1061280
394704,858896
568650,665615
58866,631905
528341,634742
493007,711334
558958,1196374
1139253,1141234
315503,730413
373833,1143455
494564,597810
796681,1033545
252678,377480
42401,944400
580720,922697
528706,826872
541098,769399
162675,612762
339274,811472
757935,973852
72037,806149
277660,312884
161055,554472
240963,568507
424224,811748
528341,840865
1005950,1182226
270417,375154
440724,849700
714970,839474
417572,1005950
1168551,1194616
300302,506416
423655,838773
492079,616360
205340,1010476
383363,840526
507637,1069348
7610,881014
200198,1139253
183836,207000
857638,987199
32844,1037153
652372,1165529
286144,807548
798186,952422
345150,720731
16451,448493
501786,620036
112265,386367
16050,507933
340992,1116555
434982,1058217
373995,1028644
40684,143512
528341,1198989
376346,506437
274564,571927
161055,634742
794868,1052097
762251,781680
21372,459475
53311,648730
35519,595556
312884,548585
299626,804362
585490,848546
40571,288281
1122812,1132026
200666,1074164
480104,524482
372586,741954
21948,59550
1025687,1059837
207348,736632
669278,1025106
154983,275605
580720,1046485
253266,486162
161055,840865
463974,1155623
170382,1055759
569872,1066760
310517,605098
475948,1204191
24214,551418
394021,647052
651129,1117280
226173,480873
504869,976632
811472,1198989
617395,906887
310517,857638
522442,1203977
33982,751910
447417,864923
382620,977627
544308,1032882
256563,790309
287625,888363
970173,1013092
1128849,1130064
456854,831205
108803,976632
4179,1075203
657092,864923
967246,1101685
233766,811472
524175,641949
310517,871759
246345,268693
667420,1197095
226234,643141
78474,220812
605098,750502
286144,1018477
988841,1093267
823803,1179685
812796,824190
1060181,1114987
157240,422306
914968,1109520
437403,1139253
398423,548585
600982,1034844
407862,980447
637144,1127280
128660,997009
280892,1214952
431243,691465
203637,1001572
375154,1153515
752219,1076075
616245,1159129
459255,712313
218329,286144
67381,1001155
144900,959193
277660,331140
206865,317033
682164,1003310
184941,323855
218902,693230
975789,1046132
200198,987199
30367,1064668
238410,869077
611004,626577
32864,406096
175347,554472
1055302,1121115
390784,1075769
21943,589629
585490,1160737
389676,810541
741056,1007669
516338,585490
415101,417572
28104,507032
328181,695299
140953,888363
160167,351351
92335,1002784
480436,1039213
292848,488031
183836,286144
569755,612586
417572,493007
308767,1152063
143995,603530
71672,1127720
595720,703939
245194,736632
165007,1084205
1033001,1123210
793360,937995
636622,914496
84077,1036150
1158486,1182995
18945,28928
137026,415872
366740,439539
1147038,1168566
569878,830443
78596,519222
175347,634742
649545,880229
148056,873364
174125,850380
838046,1096921
78086,533645
617298,731919
339274,448786
306859,431417
238227,334922
967892,1191073
220898,319187
938388,1060442
26932,652372
102320,732680
315464,463399
84949,906062
160757,275298
144741,1104801
527176,826569
683141,826955
175347,840865
751339,891852
508061,748869
584745,913384
226876,741613
170984,1112148
161055,270417
44094,492156
60909,1055060
571112,842199
313431,1029056
128724,946849
77609,178833
184941,618892
874645,1153063
353483,451971
806149,875946
647058,1199918
69600,501115
848546,976632
684471,787330
164950,364172
626892,1025764
119808,865740
437403,987199
324422,623095
5217,1153063
312884,652372
148460,624178
272702,381916
559867,703242
298479,976632
331140,971022
116238,269751
105919,739285
225419,781142
252803,434817
406352,1109390
134664,171977
915739,1161931
566753,815559
205600,799879
870547,1130517
168501,463974
1013455,1145326
539005,791724
515848,1023444
201659,870932
277660,1012759
244133,1042017
323855,881014
220744,1078352
664263,1109520
50246,574410
20371,225419
29962,1027935
450199,960653
924849,1062907
246053,905318
701644,1216683
255873,773674
612433,831205
160589,605275
388596,886259
128388,569930
172242,603305
156632,949707
840865,1007669
808103,980393
286144,1155849
536385,1132226
579374,639640
109297,1167321
773369,1054506
233766,448786
619096,833708
286144,1188279
608748,1151600
679667,703242
605952,926228
60900,1200612
5367,480679
176448,217886
55640,1033379
550816,750847
195804,578575
132609,346835
71028,83581
60734,698222
146850,626847
406096,895436
604087,777209
152026,667991
862382,1168904
209947,1016281
685094,972601
394021,1165529
976632,1069348
5217,989787
1109520,1191604
26932,175347
11642,818587
995054,1186085
383406,503953
860507,1039354
866485,1174558
428233,994121
272247,1166982
207000,711334
38665,415101
167999,286716
362349,1134446
730812,997399
543966,936123
370394,550929
11642,753861
528341,1160737
550886,923565
211481,228806
313952,1037966
218329,343864
116695,492044
425160,585490
394970,999824
137601,1005504
617286,693144
439539,448786
971022,1005950
235784,392141
175347,270417
134416,1025764
498459,1122340
598488,1113280
392243,975858
539005,605951
530564,1075158
394907,811391
437626,877446
832099,1101435
31268,1207355
428253,988841
363936,907147
412388,1014826
244133,777397
1182226,1218567
204551,839821
1081277,1097132
183836,343864
475157,608062
98489,235469
933048,1176803
1106405,1159503
186461,462369
281751,1041786
945743,1219304
62729,1211907
160757,1127711
647186,1215834
77609,1141234
270417,406352
20530,632678
655015,791325
11366,662209
1032390,1177743
280892,652372
19638,505921
323095,429726
529854,675448
161055,1160737
440433,682839
276608,532373
949600,971022
64902,467574
623056,899405
158766,331031
195804,569878
603105,867449
188917,650277
598609,730413
352419,755932
709221,803197
71672,298479
266465,646371
376346,578575
385343,715269
425160,1007669
556695,1142720
158006,1046734
375154,571471
553926,1063282
492156,618892
20530,741056
548585,1198989
730413,813048
447339,892913
301648,1044542
145581,1052739
178833,605098
524689,959009
426232,1051201
132481,474089
78086,915531
375154,846642
439539,1218567
835729,1048077
337931,1040156
319248,738593
323095,922697
334287,443114
228806,541098
1053820,1078467
445638,802362
767226,1095699
716631,804183
170985,336931
888363,960252
362872,643583
67839,884883
375154,765701
417572,870489
223612,939221
493007,741056
192670,234472
265149,355499
56894,238479
813346,888905
399404,480137
252678,1127720
640306,800462
494882,888110
257438,467127
286144,811472
548585,807548
46334,923715
89642,953921
17565,1200313
88951,850832
179831,266127
382872,792319
226052,831046
1036587,1214791
422419,582730
49602,1027575
501319,846886
44094,880242
140237,262556
669077,978059
174125,1195782
26932,238410
509746,889119
6424,31308
194984,881765
359416,674626
218329,554472
178833,218329
554472,1205323
383806,865341
300147,536385
171583,355831
200871,398161
605011,716790
85495,1123327
261574,750502
459475,617298
920268,1103051
89937,614672
377480,634742
291062,361533
41080,511411
881014,1151600
35625,957115
1171565,1184335
152855,416622
696717,771997
772804,939262
237918,834953
22502,800042
215223,516338
323095,1046485
597810,739285
167960,991680
81075,1055899
134169,428620
631965,729194
312884,1139253
65451,84887
296697,1127280
700703,1194463
310517,987199
238410,750502
5217,821331
56896,137507
7876,1101271
389970,1117007
39279,1045711
175347,1160737
376346,569878
337655,1047268
348083,491475
129503,644036
703609,1107221
238302,1033495
21372,1062170
148056,506437
548585,1018477
678550,968991
686388,988787
509725,958497
148056,979676
800297,1174282
768146,1023051
504252,1131992
406352,881014
259706,751442
427812,444798
928527,999602
591958,900436
709815,1201470
71672,585490
849705,928300
200000,546596
64135,773674
255876,351315
257132,348009
63551,403740
571104,694767
276761,787330
855403,1107406
732658,977295
867324,927370
215223,417572
1157979,1193959
429131,1176271
105997,1161265
359879,1179102
398423,1139253
113905,676511
51997,671468
451696,790702
613651,1003429
706183,744553
356566,702741
218329,1198989
20530,398423
205645,1107601
331291,566199
491406,1221270
750502,1139253
543560,656186
841660,885714
403386,591235
414545,696809
766668,1018319
518190,539005
364829,390151
1155849,1214952
544511,680732
92479,135415
350257,804637
298498,665008
136657,1093300
652372,880242
16037,121337
953767,1098326
585490,1218567
144699,946349
440676,576773
375154,394021
499517,972769
200198,366740
253733,455026
203377,281751
289385,476996
405396,911618
594635,785518
197961,756430
713133,1076749
390640,935001
108803,415101
394021,492156
183836,1198989
279701,968211
263126,347639
432899,445013
707777,839821
20530,437403
201389,845488
684111,804198
238410,569051
242501,1014565
314868,879963
198920,1069621
71672,1007669
417572,1180615
791068,930312
612433,1186085
291871,313704
233605,1038784
18895,767158
905126,1200065
268638,864923
99258,339274
507637,632678
312692,549387
325965,451770
21596,872856
868728,1194089
788391,1072801
203785,1064055
27744,353187
322333,1153198
315538,322329
284003,836679
881731,928529
331140,375154
1029674,1071765
383918,1051764
617187,1071296
326594,901394
207860,589884
427882,525270
747909,1111182
232594,790023
21525,846736
158063,607666
351388,1002550
363637,363666
941264,1195432
218329,270417
524175,664263
634742,976632
549722,556658
33911,279426
398423,987199
108803,451182
366944,1073689
473358,1221095
375154,756951
605098,756951
394970,704173
252678,298479
366740,1205323
387739,749299
44859,350229
555197,1072771
184941,207000
184941,1151600
722771,833974
403386,595720
303469,735519
646422,818175
140611,1124308
174440,301692
548585,1188279
77609,310517
670679,925542
183836,270417
569179,1087685
5592,1004535
417572,1214952
282810,839821
445013,833671
183967,288027
332640,357207
1059233,1175768
207000,632678
518190,826955
186384,422825
413584,817272
39291,1152652
525270,967246
159742,384628
377480,848546
620205,1079999
160757,711334
459475,698133
370167,612433
178833,1139253
293290,508061
550447,741856
238768,551552
1075792,1123210
444917,704727
474010,781113
987932,1204526
276538,361590
375154,723261
12531,330495
812445,977821
